game_id,game_date,season,away_team_id,away_team,home_team_id,home_team,away_score,home_score,home_team_won
746343,2024-09-06,2024,109,Arizona Diamondbacks,117,Houston Astros,0,8,1
746832,2024-09-06,2024,147,New York Yankees,112,Chicago Cubs,3,0,0
746912,2024-09-06,2024,145,Chicago White Sox,111,Boston Red Sox,1,3,1
746993,2024-09-06,2024,139,Tampa Bay Rays,110,Baltimore Orioles,0,2,1
747074,2024-09-06,2024,141,Toronto Blue Jays,144,Atlanta Braves,1,3,1
744963,2024-09-07,2024,108,Los Angeles Angels,140,Texas Rangers,4,6,1
745125,2024-09-07,2024,136,Seattle Mariners,138,St. Louis Cardinals,0,2,1
745372,2024-09-07,2024,137,San Francisco Giants,135,San Diego Padres,6,3,0
745455,2024-09-07,2024,120,Washington Nationals,134,Pittsburgh Pirates,5,3,0
745456,2024-09-07,2024,120,Washington Nationals,134,Pittsburgh Pirates,8,6,0
745613,2024-09-07,2024,116,Detroit Tigers,133,Oakland Athletics,2,1,0
745775,2024-09-07,2024,113,Cincinnati Reds,121,New York Mets,0,4,1
745942,2024-09-07,2024,115,Colorado Rockies,158,Milwaukee Brewers,2,5,1
746018,2024-09-07,2024,143,Philadelphia Phillies,146,Miami Marlins,5,9,1
746099,2024-09-07,2024,114,Cleveland Guardians,119,Los Angeles Dodgers,2,7,1
746259,2024-09-07,2024,142,Minnesota Twins,118,Kansas City Royals,2,4,1
746344,2024-09-07,2024,109,Arizona Diamondbacks,117,Houston Astros,5,11,1
746829,2024-09-07,2024,147,New York Yankees,112,Chicago Cubs,2,0,0
746911,2024-09-07,2024,145,Chicago White Sox,111,Boston Red Sox,5,7,1
746986,2024-09-07,2024,139,Tampa Bay Rays,110,Baltimore Orioles,7,1,0
747076,2024-09-07,2024,141,Toronto Blue Jays,144,Atlanta Braves,9,5,0
744965,2024-09-08,2024,108,Los Angeles Angels,140,Texas Rangers,4,7,1
745128,2024-09-08,2024,136,Seattle Mariners,138,St. Louis Cardinals,10,4,0
745368,2024-09-08,2024,137,San Francisco Giants,135,San Diego Padres,7,6,0
745453,2024-09-08,2024,120,Washington Nationals,134,Pittsburgh Pirates,3,7,1
745616,2024-09-08,2024,116,Detroit Tigers,133,Oakland Athletics,9,1,0
745774,2024-09-08,2024,113,Cincinnati Reds,121,New York Mets,3,1,0
745940,2024-09-08,2024,115,Colorado Rockies,158,Milwaukee Brewers,4,1,0
746017,2024-09-08,2024,143,Philadelphia Phillies,146,Miami Marlins,1,10,1
746098,2024-09-08,2024,114,Cleveland Guardians,119,Los Angeles Dodgers,0,4,1
746258,2024-09-08,2024,142,Minnesota Twins,118,Kansas City Royals,0,2,1
746345,2024-09-08,2024,109,Arizona Diamondbacks,117,Houston Astros,12,6,0
746827,2024-09-08,2024,147,New York Yankees,112,Chicago Cubs,1,2,1
746910,2024-09-08,2024,145,Chicago White Sox,111,Boston Red Sox,7,2,0
746989,2024-09-08,2024,139,Tampa Bay Rays,110,Baltimore Orioles,2,0,0
747072,2024-09-08,2024,141,Toronto Blue Jays,144,Atlanta Braves,3,4,1
744888,2024-09-09,2024,121,New York Mets,141,Toronto Blue Jays,3,2,0
745454,2024-09-09,2024,146,Miami Marlins,134,Pittsburgh Pirates,2,3,1
745534,2024-09-09,2024,139,Tampa Bay Rays,143,Philadelphia Phillies,1,2,1
745698,2024-09-09,2024,118,Kansas City Royals,147,New York Yankees,4,10,1
745860,2024-09-09,2024,108,Los Angeles Angels,142,Minnesota Twins,6,2,0
746101,2024-09-09,2024,112,Chicago Cubs,119,Los Angeles Dodgers,10,4,0
746746,2024-09-09,2024,114,Cleveland Guardians,145,Chicago White Sox,5,3,0
746909,2024-09-09,2024,110,Baltimore Orioles,111,Boston Red Sox,3,12,1
747090,2024-09-09,2024,113,Cincinnati Reds,144,Atlanta Braves,1,0,0
744807,2024-09-10,2024,144,Atlanta Braves,120,Washington Nationals,12,0,0
744886,2024-09-10,2024,121,New York Mets,141,Toronto Blue Jays,2,6,1
745126,2024-09-10,2024,113,Cincinnati Reds,138,St. Louis Cardinals,3,0,0
745210,2024-09-10,2024,135,San Diego Padres,136,Seattle Mariners,7,3,0
745291,2024-09-10,2024,158,Milwaukee Brewers,137,San Francisco Giants,3,2,0
745446,2024-09-10,2024,146,Miami Marlins,134,Pittsburgh Pirates,4,6,1
745535,2024-09-10,2024,139,Tampa Bay Rays,143,Philadelphia Phillies,4,9,1
745694,2024-09-10,2024,118,Kansas City Royals,147,New York Yankees,5,0,0
745856,2024-09-10,2024,108,Los Angeles Angels,142,Minnesota Twins,5,10,1
746097,2024-09-10,2024,112,Chicago Cubs,119,Los Angeles Dodgers,6,3,0
746346,2024-09-10,2024,133,Oakland Athletics,117,Houston Astros,4,3,0
746428,2024-09-10,2024,115,Colorado Rockies,116,Detroit Tigers,0,11,1
746747,2024-09-10,2024,114,Cleveland Guardians,145,Chicago White Sox,5,0,0
746907,2024-09-10,2024,110,Baltimore Orioles,111,Boston Red Sox,5,3,0
747152,2024-09-10,2024,140,Texas Rangers,109,Arizona Diamondbacks,0,6,1
744804,2024-09-11,2024,144,Atlanta Braves,120,Washington Nationals,1,5,1
744881,2024-09-11,2024,121,New York Mets,141,Toronto Blue Jays,6,2,0
745127,2024-09-11,2024,113,Cincinnati Reds,138,St. Louis Cardinals,1,2,1
745214,2024-09-11,2024,135,San Diego Padres,136,Seattle Mariners,2,5,1
745285,2024-09-11,2024,158,Milwaukee Brewers,137,San Francisco Giants,2,13,1
745450,2024-09-11,2024,146,Miami Marlins,134,Pittsburgh Pirates,1,3,1
745525,2024-09-11,2024,139,Tampa Bay Rays,143,Philadelphia Phillies,2,3,1
745697,2024-09-11,2024,118,Kansas City Royals,147,New York Yankees,3,4,1
745857,2024-09-11,2024,108,Los Angeles Angels,142,Minnesota Twins,4,6,1
746100,2024-09-11,2024,112,Chicago Cubs,119,Los Angeles Dodgers,8,10,1
746342,2024-09-11,2024,133,Oakland Athletics,117,Houston Astros,5,4,0
746425,2024-09-11,2024,115,Colorado Rockies,116,Detroit Tigers,4,7,1
746745,2024-09-11,2024,114,Cleveland Guardians,145,Chicago White Sox,6,4,0
746908,2024-09-11,2024,110,Baltimore Orioles,111,Boston Red Sox,3,5,1
747154,2024-09-11,2024,140,Texas Rangers,109,Arizona Diamondbacks,4,14,1
744805,2024-09-12,2024,146,Miami Marlins,120,Washington Nationals,6,3,0
745129,2024-09-12,2024,113,Cincinnati Reds,138,St. Louis Cardinals,1,6,1
745208,2024-09-12,2024,140,Texas Rangers,136,Seattle Mariners,5,4,0
745288,2024-09-12,2024,158,Milwaukee Brewers,137,San Francisco Giants,3,0,0
745695,2024-09-12,2024,111,Boston Red Sox,147,New York Yankees,1,2,1
746337,2024-09-12,2024,133,Oakland Athletics,117,Houston Astros,3,6,1
746427,2024-09-12,2024,115,Colorado Rockies,116,Detroit Tigers,4,2,0
746591,2024-09-12,2024,139,Tampa Bay Rays,114,Cleveland Guardians,5,2,0
744800,2024-09-13,2024,146,Miami Marlins,120,Washington Nationals,1,4,1
744882,2024-09-13,2024,138,St. Louis Cardinals,141,Toronto Blue Jays,3,4,1
745207,2024-09-13,2024,140,Texas Rangers,136,Seattle Mariners,4,5,1
745286,2024-09-13,2024,135,San Diego Padres,137,San Francisco Giants,5,0,0
745447,2024-09-13,2024,118,Kansas City Royals,134,Pittsburgh Pirates,8,3,0
745529,2024-09-13,2024,121,New York Mets,143,Philadelphia Phillies,11,3,0
745696,2024-09-13,2024,111,Boston Red Sox,147,New York Yankees,4,5,1
745855,2024-09-13,2024,113,Cincinnati Reds,142,Minnesota Twins,8,4,0
746181,2024-09-13,2024,117,Houston Astros,108,Los Angeles Angels,5,3,0
746423,2024-09-13,2024,110,Baltimore Orioles,116,Detroit Tigers,0,1,1
746509,2024-09-13,2024,112,Chicago Cubs,115,Colorado Rockies,5,9,1
746586,2024-09-13,2024,139,Tampa Bay Rays,114,Cleveland Guardians,3,1,0
746744,2024-09-13,2024,133,Oakland Athletics,145,Chicago White Sox,2,0,0
747069,2024-09-13,2024,119,Los Angeles Dodgers,144,Atlanta Braves,2,6,1
747153,2024-09-13,2024,158,Milwaukee Brewers,109,Arizona Diamondbacks,2,1,0
744803,2024-09-14,2024,146,Miami Marlins,120,Washington Nationals,1,4,1
744884,2024-09-14,2024,138,St. Louis Cardinals,141,Toronto Blue Jays,2,7,1
745209,2024-09-14,2024,140,Texas Rangers,136,Seattle Mariners,4,5,1
745284,2024-09-14,2024,135,San Diego Padres,137,San Francisco Giants,8,0,0
745448,2024-09-14,2024,118,Kansas City Royals,134,Pittsburgh Pirates,5,1,0
745528,2024-09-14,2024,121,New York Mets,143,Philadelphia Phillies,4,6,1
745689,2024-09-14,2024,111,Boston Red Sox,147,New York Yankees,7,1,0
745858,2024-09-14,2024,113,Cincinnati Reds,142,Minnesota Twins,11,1,0
746177,2024-09-14,2024,117,Houston Astros,108,Los Angeles Angels,5,3,0
746422,2024-09-14,2024,110,Baltimore Orioles,116,Detroit Tigers,4,2,0
746508,2024-09-14,2024,112,Chicago Cubs,115,Colorado Rockies,5,6,1
746584,2024-09-14,2024,139,Tampa Bay Rays,114,Cleveland Guardians,1,6,1
746740,2024-09-14,2024,133,Oakland Athletics,145,Chicago White Sox,6,7,1
747070,2024-09-14,2024,119,Los Angeles Dodgers,144,Atlanta Braves,1,10,1
747148,2024-09-14,2024,158,Milwaukee Brewers,109,Arizona Diamondbacks,15,8,0
744801,2024-09-15,2024,146,Miami Marlins,120,Washington Nationals,3,4,1
744883,2024-09-15,2024,138,St. Louis Cardinals,141,Toronto Blue Jays,2,3,1
745206,2024-09-15,2024,140,Texas Rangers,136,Seattle Mariners,0,7,1
745287,2024-09-15,2024,135,San Diego Padres,137,San Francisco Giants,4,3,0
745449,2024-09-15,2024,118,Kansas City Royals,134,Pittsburgh Pirates,3,4,1
745530,2024-09-15,2024,121,New York Mets,143,Philadelphia Phillies,1,2,1
745693,2024-09-15,2024,111,Boston Red Sox,147,New York Yankees,2,5,1
745852,2024-09-15,2024,113,Cincinnati Reds,142,Minnesota Twins,2,9,1
746180,2024-09-15,2024,117,Houston Astros,108,Los Angeles Angels,6,4,0
746419,2024-09-15,2024,110,Baltimore Orioles,116,Detroit Tigers,2,4,1
746506,2024-09-15,2024,112,Chicago Cubs,115,Colorado Rockies,6,2,0
746585,2024-09-15,2024,139,Tampa Bay Rays,114,Cleveland Guardians,0,2,1
746741,2024-09-15,2024,133,Oakland Athletics,145,Chicago White Sox,3,4,1
747071,2024-09-15,2024,119,Los Angeles Dodgers,144,Atlanta Braves,9,2,0
747151,2024-09-15,2024,158,Milwaukee Brewers,109,Arizona Diamondbacks,10,11,1
745130,2024-09-16,2024,134,Pittsburgh Pirates,138,St. Louis Cardinals,0,4,1
745367,2024-09-16,2024,117,Houston Astros,135,San Diego Padres,1,3,1
745773,2024-09-16,2024,120,Washington Nationals,121,New York Mets,1,2,1
745939,2024-09-16,2024,143,Philadelphia Phillies,158,Milwaukee Brewers,2,6,1
746179,2024-09-16,2024,145,Chicago White Sox,108,Los Angeles Angels,8,4,0
746260,2024-09-16,2024,116,Detroit Tigers,118,Kansas City Royals,7,6,0
746502,2024-09-16,2024,109,Arizona Diamondbacks,115,Colorado Rockies,2,3,1
746588,2024-09-16,2024,142,Minnesota Twins,114,Cleveland Guardians,3,4,1
746828,2024-09-16,2024,133,Oakland Athletics,112,Chicago Cubs,2,9,1
747067,2024-09-16,2024,119,Los Angeles Dodgers,144,Atlanta Braves,9,0,0
744961,2024-09-17,2024,141,Toronto Blue Jays,140,Texas Rangers,8,13,1
745044,2024-09-17,2024,111,Boston Red Sox,139,Tampa Bay Rays,3,8,1
745122,2024-09-17,2024,134,Pittsburgh Pirates,138,St. Louis Cardinals,1,3,1
745205,2024-09-17,2024,147,New York Yankees,136,Seattle Mariners,11,2,0
745366,2024-09-17,2024,117,Houston Astros,135,San Diego Padres,4,3,0
745772,2024-09-17,2024,120,Washington Nationals,121,New York Mets,1,10,1
745935,2024-09-17,2024,143,Philadelphia Phillies,158,Milwaukee Brewers,5,1,0
746015,2024-09-17,2024,119,Los Angeles Dodgers,146,Miami Marlins,9,11,1
746176,2024-09-17,2024,145,Chicago White Sox,108,Los Angeles Angels,0,5,1
746261,2024-09-17,2024,116,Detroit Tigers,118,Kansas City Royals,3,1,0
746503,2024-09-17,2024,109,Arizona Diamondbacks,115,Colorado Rockies,2,8,1
746587,2024-09-17,2024,142,Minnesota Twins,114,Cleveland Guardians,4,1,0
746659,2024-09-17,2024,144,Atlanta Braves,113,Cincinnati Reds,5,6,1
746830,2024-09-17,2024,133,Oakland Athletics,112,Chicago Cubs,4,3,0
746987,2024-09-17,2024,137,San Francisco Giants,110,Baltimore Orioles,10,0,0
744959,2024-09-18,2024,141,Toronto Blue Jays,140,Texas Rangers,0,2,1
745040,2024-09-18,2024,111,Boston Red Sox,139,Tampa Bay Rays,2,1,0
745121,2024-09-18,2024,134,Pittsburgh Pirates,138,St. Louis Cardinals,5,10,1
745199,2024-09-18,2024,147,New York Yankees,136,Seattle Mariners,2,1,0
745365,2024-09-18,2024,117,Houston Astros,135,San Diego Padres,0,4,1
745771,2024-09-18,2024,120,Washington Nationals,121,New York Mets,0,10,1
745933,2024-09-18,2024,143,Philadelphia Phillies,158,Milwaukee Brewers,1,2,1
746014,2024-09-18,2024,119,Los Angeles Dodgers,146,Miami Marlins,8,4,0
746172,2024-09-18,2024,145,Chicago White Sox,108,Los Angeles Angels,3,4,1
746254,2024-09-18,2024,116,Detroit Tigers,118,Kansas City Royals,4,2,0
746500,2024-09-18,2024,109,Arizona Diamondbacks,115,Colorado Rockies,9,4,0
746582,2024-09-18,2024,142,Minnesota Twins,114,Cleveland Guardians,4,5,1
746662,2024-09-18,2024,144,Atlanta Braves,113,Cincinnati Reds,7,1,0
746831,2024-09-18,2024,133,Oakland Athletics,112,Chicago Cubs,5,3,0
746988,2024-09-18,2024,137,San Francisco Giants,110,Baltimore Orioles,5,3,0
744962,2024-09-19,2024,141,Toronto Blue Jays,140,Texas Rangers,4,0,0
745041,2024-09-19,2024,111,Boston Red Sox,139,Tampa Bay Rays,0,2,1
745120,2024-09-19,2024,134,Pittsburgh Pirates,138,St. Louis Cardinals,3,2,0
745204,2024-09-19,2024,147,New York Yankees,136,Seattle Mariners,2,3,1
745769,2024-09-19,2024,143,Philadelphia Phillies,121,New York Mets,6,10,1
745937,2024-09-19,2024,109,Arizona Diamondbacks,158,Milwaukee Brewers,5,1,0
746011,2024-09-19,2024,119,Los Angeles Dodgers,146,Miami Marlins,20,4,0
746341,2024-09-19,2024,108,Los Angeles Angels,117,Houston Astros,1,3,1
746579,2024-09-19,2024,142,Minnesota Twins,114,Cleveland Guardians,2,3,1
746663,2024-09-19,2024,144,Atlanta Braves,113,Cincinnati Reds,15,3,0
746823,2024-09-19,2024,120,Washington Nationals,112,Chicago Cubs,6,7,1
746985,2024-09-19,2024,137,San Francisco Giants,110,Baltimore Orioles,3,5,1
744960,2024-09-20,2024,136,Seattle Mariners,140,Texas Rangers,8,2,0
745043,2024-09-20,2024,141,Toronto Blue Jays,139,Tampa Bay Rays,0,1,1
745123,2024-09-20,2024,114,Cleveland Guardians,138,St. Louis Cardinals,5,1,0
745364,2024-09-20,2024,145,Chicago White Sox,135,San Diego Padres,2,3,1
745606,2024-09-20,2024,147,New York Yankees,133,Oakland Athletics,4,2,0
745770,2024-09-20,2024,143,Philadelphia Phillies,121,New York Mets,12,2,0
745934,2024-09-20,2024,109,Arizona Diamondbacks,158,Milwaukee Brewers,7,4,0
746013,2024-09-20,2024,144,Atlanta Braves,146,Miami Marlins,3,4,1
746094,2024-09-20,2024,115,Colorado Rockies,119,Los Angeles Dodgers,4,6,1
746256,2024-09-20,2024,137,San Francisco Giants,118,Kansas City Royals,2,1,0
746340,2024-09-20,2024,108,Los Angeles Angels,117,Houston Astros,7,9,1
746661,2024-09-20,2024,134,Pittsburgh Pirates,113,Cincinnati Reds,3,8,1
746824,2024-09-20,2024,120,Washington Nationals,112,Chicago Cubs,1,3,1
746905,2024-09-20,2024,142,Minnesota Twins,111,Boston Red Sox,4,2,0
746984,2024-09-20,2024,116,Detroit Tigers,110,Baltimore Orioles,1,7,1
744958,2024-09-21,2024,136,Seattle Mariners,140,Texas Rangers,8,4,0
745038,2024-09-21,2024,141,Toronto Blue Jays,139,Tampa Bay Rays,2,3,1
745124,2024-09-21,2024,114,Cleveland Guardians,138,St. Louis Cardinals,5,6,1
745360,2024-09-21,2024,145,Chicago White Sox,135,San Diego Padres,2,6,1
745610,2024-09-21,2024,147,New York Yankees,133,Oakland Athletics,10,0,0
745768,2024-09-21,2024,143,Philadelphia Phillies,121,New York Mets,3,6,1
745936,2024-09-21,2024,109,Arizona Diamondbacks,158,Milwaukee Brewers,5,0,0
746012,2024-09-21,2024,144,Atlanta Braves,146,Miami Marlins,6,2,0
746096,2024-09-21,2024,115,Colorado Rockies,119,Los Angeles Dodgers,6,3,0
746255,2024-09-21,2024,137,San Francisco Giants,118,Kansas City Royals,9,0,0
746338,2024-09-21,2024,108,Los Angeles Angels,117,Houston Astros,4,10,1
746660,2024-09-21,2024,134,Pittsburgh Pirates,113,Cincinnati Reds,1,7,1
746826,2024-09-21,2024,120,Washington Nationals,112,Chicago Cubs,5,1,0
746983,2024-09-21,2024,116,Detroit Tigers,110,Baltimore Orioles,6,4,0
744955,2024-09-22,2024,136,Seattle Mariners,140,Texas Rangers,5,6,1
745036,2024-09-22,2024,141,Toronto Blue Jays,139,Tampa Bay Rays,3,4,1
745118,2024-09-22,2024,114,Cleveland Guardians,138,St. Louis Cardinals,1,2,1
745358,2024-09-22,2024,145,Chicago White Sox,135,San Diego Padres,2,4,1
745608,2024-09-22,2024,147,New York Yankees,133,Oakland Athletics,7,4,0
745767,2024-09-22,2024,143,Philadelphia Phillies,121,New York Mets,1,2,1
745929,2024-09-22,2024,109,Arizona Diamondbacks,158,Milwaukee Brewers,9,10,1
746010,2024-09-22,2024,144,Atlanta Braves,146,Miami Marlins,5,4,0
746092,2024-09-22,2024,115,Colorado Rockies,119,Los Angeles Dodgers,5,6,1
746253,2024-09-22,2024,137,San Francisco Giants,118,Kansas City Royals,2,0,0
746339,2024-09-22,2024,108,Los Angeles Angels,117,Houston Astros,9,8,0
746657,2024-09-22,2024,134,Pittsburgh Pirates,113,Cincinnati Reds,2,0,0
746825,2024-09-22,2024,120,Washington Nationals,112,Chicago Cubs,0,5,1
746903,2024-09-22,2024,142,Minnesota Twins,111,Boston Red Sox,1,8,1
746906,2024-09-22,2024,142,Minnesota Twins,111,Boston Red Sox,3,9,1
746982,2024-09-22,2024,116,Detroit Tigers,110,Baltimore Orioles,4,3,0
744885,2024-09-23,2024,111,Boston Red Sox,141,Toronto Blue Jays,4,1,0
745527,2024-09-23,2024,112,Chicago Cubs,143,Philadelphia Phillies,2,6,1
746334,2024-09-23,2024,136,Seattle Mariners,117,Houston Astros,6,1,0
747150,2024-09-23,2024,137,San Francisco Giants,109,Arizona Diamondbacks,6,3,0
744802,2024-09-24,2024,118,Kansas City Royals,120,Washington Nationals,1,0,0
744876,2024-09-24,2024,111,Boston Red Sox,141,Toronto Blue Jays,6,5,0
745441,2024-09-24,2024,158,Milwaukee Brewers,134,Pittsburgh Pirates,7,2,0
745526,2024-09-24,2024,112,Chicago Cubs,143,Philadelphia Phillies,10,4,0
745605,2024-09-24,2024,140,Texas Rangers,133,Oakland Athletics,4,5,1
745688,2024-09-24,2024,110,Baltimore Orioles,147,New York Yankees,5,3,0
745851,2024-09-24,2024,146,Miami Marlins,142,Minnesota Twins,4,1,0
746093,2024-09-24,2024,135,San Diego Padres,119,Los Angeles Dodgers,4,2,0
746336,2024-09-24,2024,136,Seattle Mariners,117,Houston Astros,3,4,1
746421,2024-09-24,2024,139,Tampa Bay Rays,116,Detroit Tigers,1,2,1
746504,2024-09-24,2024,138,St. Louis Cardinals,115,Colorado Rockies,7,3,0
746581,2024-09-24,2024,113,Cincinnati Reds,114,Cleveland Guardians,1,6,1
746743,2024-09-24,2024,108,Los Angeles Angels,145,Chicago White Sox,2,3,1
747068,2024-09-24,2024,121,New York Mets,144,Atlanta Braves,1,5,1
747149,2024-09-24,2024,137,San Francisco Giants,109,Arizona Diamondbacks,11,0,0
744795,2024-09-25,2024,118,Kansas City Royals,120,Washington Nationals,3,0,0
744877,2024-09-25,2024,111,Boston Red Sox,141,Toronto Blue Jays,1,6,1
745442,2024-09-25,2024,158,Milwaukee Brewers,134,Pittsburgh Pirates,1,2,1
745521,2024-09-25,2024,112,Chicago Cubs,143,Philadelphia Phillies,6,9,1
745607,2024-09-25,2024,140,Texas Rangers,133,Oakland Athletics,5,1,0
745690,2024-09-25,2024,110,Baltimore Orioles,147,New York Yankees,9,7,0
745854,2024-09-25,2024,146,Miami Marlins,142,Minnesota Twins,3,8,1
746095,2024-09-25,2024,135,San Diego Padres,119,Los Angeles Dodgers,3,4,1
746331,2024-09-25,2024,136,Seattle Mariners,117,Houston Astros,8,1,0
746420,2024-09-25,2024,139,Tampa Bay Rays,116,Detroit Tigers,1,7,1
746501,2024-09-25,2024,138,St. Louis Cardinals,115,Colorado Rockies,5,2,0
746583,2024-09-25,2024,113,Cincinnati Reds,114,Cleveland Guardians,2,5,1
746742,2024-09-25,2024,108,Los Angeles Angels,145,Chicago White Sox,3,4,1
747144,2024-09-25,2024,137,San Francisco Giants,109,Arizona Diamondbacks,2,8,1
744796,2024-09-26,2024,118,Kansas City Royals,120,Washington Nationals,7,4,0
745443,2024-09-26,2024,158,Milwaukee Brewers,134,Pittsburgh Pirates,5,2,0
745609,2024-09-26,2024,140,Texas Rangers,133,Oakland Athletics,2,3,1
745691,2024-09-26,2024,110,Baltimore Orioles,147,New York Yankees,1,10,1
745853,2024-09-26,2024,146,Miami Marlins,142,Minnesota Twins,8,6,0
746088,2024-09-26,2024,135,San Diego Padres,119,Los Angeles Dodgers,2,7,1
746415,2024-09-26,2024,139,Tampa Bay Rays,116,Detroit Tigers,3,4,1
746495,2024-09-26,2024,138,St. Louis Cardinals,115,Colorado Rockies,8,10,1
746738,2024-09-26,2024,108,Los Angeles Angels,145,Chicago White Sox,0,7,1
744797,2024-09-27,2024,143,Philadelphia Phillies,120,Washington Nationals,1,9,1
744879,2024-09-27,2024,146,Miami Marlins,141,Toronto Blue Jays,15,5,0
745202,2024-09-27,2024,133,Oakland Athletics,136,Seattle Mariners,0,2,1
745280,2024-09-27,2024,138,St. Louis Cardinals,137,San Francisco Giants,6,3,0
745692,2024-09-27,2024,134,Pittsburgh Pirates,147,New York Yankees,4,2,0
745847,2024-09-27,2024,110,Baltimore Orioles,142,Minnesota Twins,7,2,0
745930,2024-09-27,2024,121,New York Mets,158,Milwaukee Brewers,4,8,1
746173,2024-09-27,2024,140,Texas Rangers,108,Los Angeles Angels,5,2,0
746417,2024-09-27,2024,145,Chicago White Sox,116,Detroit Tigers,1,4,1
746494,2024-09-27,2024,119,Los Angeles Dodgers,115,Colorado Rockies,11,4,0
746580,2024-09-27,2024,117,Houston Astros,114,Cleveland Guardians,5,2,0
746822,2024-09-27,2024,113,Cincinnati Reds,112,Chicago Cubs,0,1,1
746904,2024-09-27,2024,139,Tampa Bay Rays,111,Boston Red Sox,2,1,0
747065,2024-09-27,2024,118,Kansas City Royals,144,Atlanta Braves,0,3,1
747145,2024-09-27,2024,135,San Diego Padres,109,Arizona Diamondbacks,5,3,0
744799,2024-09-28,2024,143,Philadelphia Phillies,120,Washington Nationals,3,6,1
744878,2024-09-28,2024,146,Miami Marlins,141,Toronto Blue Jays,8,1,0
745203,2024-09-28,2024,133,Oakland Athletics,136,Seattle Mariners,6,7,1
745281,2024-09-28,2024,138,St. Louis Cardinals,137,San Francisco Giants,5,6,1
745685,2024-09-28,2024,134,Pittsburgh Pirates,147,New York Yankees,9,4,0
745849,2024-09-28,2024,110,Baltimore Orioles,142,Minnesota Twins,9,2,0
745931,2024-09-28,2024,121,New York Mets,158,Milwaukee Brewers,0,6,1
746171,2024-09-28,2024,140,Texas Rangers,108,Los Angeles Angels,9,8,0
746414,2024-09-28,2024,145,Chicago White Sox,116,Detroit Tigers,4,0,0
746499,2024-09-28,2024,119,Los Angeles Dodgers,115,Colorado Rockies,13,2,0
746578,2024-09-28,2024,117,Houston Astros,114,Cleveland Guardians,4,3,0
746819,2024-09-28,2024,113,Cincinnati Reds,112,Chicago Cubs,0,3,1
746902,2024-09-28,2024,139,Tampa Bay Rays,111,Boston Red Sox,7,2,0
747066,2024-09-28,2024,118,Kansas City Royals,144,Atlanta Braves,1,2,1
747146,2024-09-28,2024,135,San Diego Padres,109,Arizona Diamondbacks,5,0,0
744798,2024-09-29,2024,143,Philadelphia Phillies,120,Washington Nationals,6,3,0
744880,2024-09-29,2024,146,Miami Marlins,141,Toronto Blue Jays,3,1,0
745201,2024-09-29,2024,133,Oakland Athletics,136,Seattle Mariners,4,6,1
745282,2024-09-29,2024,138,St. Louis Cardinals,137,San Francisco Giants,6,1,0
745686,2024-09-29,2024,134,Pittsburgh Pirates,147,New York Yankees,4,6,1
745846,2024-09-29,2024,110,Baltimore Orioles,142,Minnesota Twins,6,2,0
745932,2024-09-29,2024,121,New York Mets,158,Milwaukee Brewers,5,0,0
746174,2024-09-29,2024,140,Texas Rangers,108,Los Angeles Angels,8,0,0
746416,2024-09-29,2024,145,Chicago White Sox,116,Detroit Tigers,9,5,0
746496,2024-09-29,2024,119,Los Angeles Dodgers,115,Colorado Rockies,2,1,0
746820,2024-09-29,2024,113,Cincinnati Reds,112,Chicago Cubs,3,0,0
746901,2024-09-29,2024,139,Tampa Bay Rays,111,Boston Red Sox,1,3,1
747061,2024-09-29,2024,118,Kansas City Royals,144,Atlanta Braves,4,2,0
747147,2024-09-29,2024,135,San Diego Padres,109,Arizona Diamondbacks,2,11,1
747064,2024-09-30,2024,121,New York Mets,144,Atlanta Braves,0,3,1
747139,2024-09-30,2024,121,New York Mets,144,Atlanta Braves,8,7,0
778563,2025-03-18,2025,119,Los Angeles Dodgers,112,Chicago Cubs,4,1,0
778564,2025-03-19,2025,119,Los Angeles Dodgers,112,Chicago Cubs,6,3,0
778545,2025-03-27,2025,144,Atlanta Braves,135,San Diego Padres,4,7,1
778546,2025-03-27,2025,116,Detroit Tigers,119,Los Angeles Dodgers,4,5,1
778547,2025-03-27,2025,133,Athletics,136,Seattle Mariners,2,4,1
778551,2025-03-27,2025,142,Minnesota Twins,138,St. Louis Cardinals,3,5,1
778552,2025-03-27,2025,112,Chicago Cubs,109,Arizona Diamondbacks,10,6,0
778553,2025-03-27,2025,111,Boston Red Sox,140,Texas Rangers,5,2,0
778554,2025-03-27,2025,108,Los Angeles Angels,145,Chicago White Sox,1,8,1
778555,2025-03-27,2025,143,Philadelphia Phillies,120,Washington Nationals,7,3,0
778556,2025-03-27,2025,110,Baltimore Orioles,141,Toronto Blue Jays,12,2,0
778557,2025-03-27,2025,158,Milwaukee Brewers,147,New York Yankees,2,4,1
778558,2025-03-27,2025,114,Cleveland Guardians,118,Kansas City Royals,7,4,0
778559,2025-03-27,2025,121,New York Mets,117,Houston Astros,1,3,1
778561,2025-03-27,2025,137,San Francisco Giants,113,Cincinnati Reds,6,4,0
778562,2025-03-27,2025,134,Pittsburgh Pirates,146,Miami Marlins,4,5,1
778518,2025-03-28,2025,121,New York Mets,117,Houston Astros,3,1,0
778541,2025-03-28,2025,133,Athletics,136,Seattle Mariners,7,0,0
778542,2025-03-28,2025,144,Atlanta Braves,135,San Diego Padres,3,4,1
778543,2025-03-28,2025,112,Chicago Cubs,109,Arizona Diamondbacks,1,8,1
